group,id,course,semester,grade
5,543,Music and Dance,2,12.2
5,543,Music and Dance,2,10.3
5,543,Music and Dance,2,14.7
5,543,Politics and Diplomacy,2,10
5,543,Politics and Diplomacy,2,12
5,543,Politics and Diplomacy,2,1
5,543,Politics and Diplomacy,2,7
5,543,Politics and Diplomacy,2,4.5
5,543,Sanskrit Language and Literature,2,13.9
5,543,Sanskrit Language and Literature,2,14.7
5,543,Sanskrit Language and Literature,2,15.8
5,543,Sanskrit Language and Literature,2,12.4
5,543,Sanskrit Language and Literature,2,13.9
5,543,Vedic Philosophy and Spirituality,1,8.5
5,543,Vedic Philosophy and Spirituality,1,8.5
5,543,Vedic Philosophy and Spirituality,1,6.5
5,543,Vedic Philosophy and Spirituality,1,8
5,543,Vedic Philosophy and Spirituality,1,6.5
5,543,Vedic Philosophy and Spirituality,1,8.5
5,543,Vedic Philosophy and Spirituality,1,2
5,543,Yoga and Meditation,2,14.5
5,543,Yoga and Meditation,2,11
5,543,Yoga and Meditation,2,11
5,543,Yoga and Meditation,2,15
5,543,Yoga and Meditation,2,12.5
5,543,Yoga and Meditation,2,12
5,566,Architecture and Sculpture,1,10
5,566,Architecture and Sculpture,1,16.3
5,566,Architecture and Sculpture,1,15.8
5,566,Architecture and Sculpture,1,7.9
5,566,Architecture and Sculpture,1,13.9
5,566,Architecture and Sculpture,1,16.5
5,566,Architecture and Sculpture,1,14.2
5,566,Architecture and Sculpture,1,16.2
5,566,Architecture and Sculpture,1,7.7
5,566,Astrology and Astrology,1,8.75
5,566,Astrology and Astrology,1,6.25
5,566,Astrology and Astrology,1,6.75
5,566,Astrology and Astrology,1,10
5,566,Astrology and Astrology,1,9.5
5,566,Astrology and Astrology,1,8.5
5,566,Astrology and Astrology,1,8
5,566,Astrology and Astrology,1,8.75
5,566,Ayurveda and Traditional Medicine,2,7
5,566,Ayurveda and Traditional Medicine,2,8.75
5,566,Ayurveda and Traditional Medicine,2,11
5,566,Ayurveda and Traditional Medicine,2,9.25
5,566,Ayurveda and Traditional Medicine,2,15.5
5,566,History and Civilization of India,2,11.25
5,566,History and Civilization of India,2,7.5
5,566,History and Civilization of India,2,9
5,566,Martial Arts and Self-Defense,2,5.5
5,566,Martial Arts and Self-Defense,2,7.8
5,566,Martial Arts and Self-Defense,2,10.6
5,566,Martial Arts and Self-Defense,2,5.2
5,566,Martial Arts and Self-Defense,2,2.8
5,566,Martial Arts and Self-Defense,2,9.7
5,566,Music and Dance,2,11.5
5,566,Music and Dance,2,12.1
5,566,Politics and Diplomacy,2,10.75
5,566,Politics and Diplomacy,2,9.25
5,566,Politics and Diplomacy,2,11.25
5,566,Politics and Diplomacy,2,13.5
5,566,Politics and Diplomacy,2,5.25
5,566,Sanskrit Language and Literature,2,13.7
5,566,Sanskrit Language and Literature,2,11.3
5,566,Sanskrit Language and Literature,2,15.7
5,566,Sanskrit Language and Literature,2,14.2
5,566,Sanskrit Language and Literature,2,13.2
5,566,Sanskrit Language and Literature,2,14.4
5,566,Vedic Philosophy and Spirituality,1,8
5,566,Vedic Philosophy and Spirituality,1,8
5,566,Vedic Philosophy and Spirituality,1,9
5,566,Vedic Philosophy and Spirituality,1,9
5,566,Vedic Philosophy and Spirituality,1,3
5,566,Vedic Philosophy and Spirituality,1,7
5,566,Vedic Philosophy and Spirituality,1,2.5
5,566,Yoga and Meditation,2,10.5
5,566,Yoga and Meditation,2,11.5
5,566,Yoga and Meditation,2,13.5
5,566,Yoga and Meditation,2,12
5,566,Yoga and Meditation,2,12
5,566,Yoga and Meditation,2,12.5
5,569,Architecture and Sculpture,1,15.8
5,569,Architecture and Sculpture,1,17.2
5,569,Architecture and Sculpture,1,16
5,569,Architecture and Sculpture,1,15.9
5,569,Architecture and Sculpture,1,11.6
5,569,Architecture and Sculpture,1,17.1
5,569,Architecture and Sculpture,1,16.7
5,569,Architecture and Sculpture,1,15.8
5,569,Architecture and Sculpture,1,14.8
5,569,Astrology and Astrology,1,9.25
5,569,Astrology and Astrology,1,9
5,569,Astrology and Astrology,1,5.25
5,569,Astrology and Astrology,1,8.25
5,569,Astrology and Astrology,1,12
5,569,Astrology and Astrology,1,6.25
5,569,Astrology and Astrology,1,10
5,569,Ayurveda and Traditional Medicine,2,8.75
5,569,Ayurveda and Traditional Medicine,2,12
5,569,Ayurveda and Traditional Medicine,2,12.25
5,569,Ayurveda and Traditional Medicine,2,8.5
5,569,Ayurveda and Traditional Medicine,2,7
5,569,History and Civilization of India,2,10.5
5,569,History and Civilization of India,2,5.25
5,569,Martial Arts and Self-Defense,2,5
5,569,Martial Arts and Self-Defense,2,9.6
5,569,Martial Arts and Self-Defense,2,4.3
5,569,Martial Arts and Self-Defense,2,14.7
5,569,Martial Arts and Self-Defense,2,8.5
5,569,Martial Arts and Self-Defense,2,12.3
5,569,Music and Dance,2,9.5
5,569,Music and Dance,2,11.9
5,569,Music and Dance,2,12.3
5,569,Politics and Diplomacy,2,12.5
5,569,Politics and Diplomacy,2,5.75
5,569,Politics and Diplomacy,2,5
5,569,Politics and Diplomacy,2,8.25
5,569,Politics and Diplomacy,2,4.75
5,569,Sanskrit Language and Literature,2,13.4
5,569,Sanskrit Language and Literature,2,13.4
5,569,Sanskrit Language and Literature,2,13.5
5,569,Sanskrit Language and Literature,2,15.1
5,569,Sanskrit Language and Literature,2,18.5
5,569,Sanskrit Language and Literature,2,17.2
5,569,Vedic Philosophy and Spirituality,1,9
5,569,Vedic Philosophy and Spirituality,1,6.5
5,569,Vedic Philosophy and Spirituality,1,8
5,569,Vedic Philosophy and Spirituality,1,8.5
5,569,Vedic Philosophy and Spirituality,1,9
5,569,Vedic Philosophy and Spirituality,1,6.5
5,569,Yoga and Meditation,2,12.5
5,569,Yoga and Meditation,2,11.5
5,569,Yoga and Meditation,2,11
5,569,Yoga and Meditation,2,13.5
5,569,Yoga and Meditation,2,12.5
5,569,Yoga and Meditation,2,15
5,597,Architecture and Sculpture,1,7
5,597,Architecture and Sculpture,1,16.1
5,597,Architecture and Sculpture,1,8.8
5,597,Architecture and Sculpture,1,9
5,597,Architecture and Sculpture,1,17.6
5,597,Architecture and Sculpture,1,17.1
5,597,Architecture and Sculpture,1,11.6
5,597,Architecture and Sculpture,1,11.6
5,597,Architecture and Sculpture,1,9.1
5,597,Astrology and Astrology,1,14.5
5,597,Astrology and Astrology,1,14.25
5,597,Astrology and Astrology,1,5.25
5,597,Astrology and Astrology,1,12
5,597,Astrology and Astrology,1,11
5,597,Astrology and Astrology,1,4.5
5,597,Astrology and Astrology,1,10
5,597,Astrology and Astrology,1,10
5,597,Ayurveda and Traditional Medicine,2,16.75
5,597,Ayurveda and Traditional Medicine,2,9.75
5,597,Ayurveda and Traditional Medicine,2,13.5
5,597,Ayurveda and Traditional Medicine,2,10.25
5,597,Ayurveda and Traditional Medicine,2,11.5
5,597,History and Civilization of India,2,6
5,597,History and Civilization of India,2,12
5,597,History and Civilization of India,2,9.25
5,597,Martial Arts and Self-Defense,2,7.6
5,597,Martial Arts and Self-Defense,2,7.3
5,597,Martial Arts and Self-Defense,2,0.9
5,597,Martial Arts and Self-Defense,2,4
5,597,Martial Arts and Self-Defense,2,9.6
5,597,Martial Arts and Self-Defense,2,6.1
5,597,Music and Dance,2,12.9
5,597,Music and Dance,2,12.3
5,597,Music and Dance,2,12
5,597,Politics and Diplomacy,2,10.25
5,597,Politics and Diplomacy,2,8
5,597,Politics and Diplomacy,2,9.25
5,597,Politics and Diplomacy,2,4.75
5,597,Politics and Diplomacy,2,13
5,597,Sanskrit Language and Literature,2,16
5,597,Sanskrit Language and Literature,2,13.1
5,597,Sanskrit Language and Literature,2,14.2
5,597,Sanskrit Language and Literature,2,13.3
5,597,Sanskrit Language and Literature,2,14.5
5,597,Sanskrit Language and Literature,2,15.4
5,597,Vedic Philosophy and Spirituality,1,10.5
5,597,Vedic Philosophy and Spirituality,1,4
5,597,Vedic Philosophy and Spirituality,1,10
5,597,Vedic Philosophy and Spirituality,1,10
5,597,Vedic Philosophy and Spirituality,1,4
5,597,Vedic Philosophy and Spirituality,1,9
5,597,Vedic Philosophy and Spirituality,1,6
5,597,Yoga and Meditation,2,10
5,597,Yoga and Meditation,2,12
5,597,Yoga and Meditation,2,12
5,597,Yoga and Meditation,2,9
5,597,Yoga and Meditation,2,10.5
5,597,Yoga and Meditation,2,11
5,617,Architecture and Sculpture,1,12.8
5,617,Architecture and Sculpture,1,15.3
5,617,Architecture and Sculpture,1,9.9
5,617,Architecture and Sculpture,1,14.7
5,617,Architecture and Sculpture,1,17.2
5,617,Architecture and Sculpture,1,16.2
5,617,Architecture and Sculpture,1,14.4
5,617,Architecture and Sculpture,1,13.5
5,617,Architecture and Sculpture,1,8.5
5,617,Astrology and Astrology,1,13.25
5,617,Astrology and Astrology,1,12.75
5,617,Astrology and Astrology,1,6.5
5,617,Astrology and Astrology,1,6.5
5,617,Astrology and Astrology,1,11.5
5,617,Astrology and Astrology,1,10
5,617,Astrology and Astrology,1,13.75
5,617,Astrology and Astrology,1,4.25
5,617,Ayurveda and Traditional Medicine,2,13.5
5,617,Ayurveda and Traditional Medicine,2,10.5
5,617,Ayurveda and Traditional Medicine,2,19
5,617,Ayurveda and Traditional Medicine,2,14.75
5,617,Ayurveda and Traditional Medicine,2,15.5
5,617,History and Civilization of India,2,3.75
5,617,History and Civilization of India,2,7.5
5,617,History and Civilization of India,2,5
5,617,Martial Arts and Self-Defense,2,8.2
5,617,Martial Arts and Self-Defense,2,14.2
5,617,Martial Arts and Self-Defense,2,8.1
5,617,Martial Arts and Self-Defense,2,8.1
5,617,Martial Arts and Self-Defense,2,13.4
5,617,Martial Arts and Self-Defense,2,9.7
5,617,Music and Dance,2,11.4
5,617,Music and Dance,2,10.9
5,617,Music and Dance,2,11.3
5,617,Politics and Diplomacy,2,8.75
5,617,Politics and Diplomacy,2,6.25
5,617,Politics and Diplomacy,2,11.75
5,617,Politics and Diplomacy,2,11.25
5,617,Politics and Diplomacy,2,5.5
5,617,Sanskrit Language and Literature,2,15.7
5,617,Sanskrit Language and Literature,2,14.4
5,617,Sanskrit Language and Literature,2,14.4
5,617,Sanskrit Language and Literature,2,11.9
5,617,Sanskrit Language and Literature,2,14
5,617,Vedic Philosophy and Spirituality,1,9.5
5,617,Vedic Philosophy and Spirituality,1,9.5
5,617,Vedic Philosophy and Spirituality,1,7.5
5,617,Vedic Philosophy and Spirituality,1,7.5
5,617,Vedic Philosophy and Spirituality,1,7
5,617,Vedic Philosophy and Spirituality,1,7.5
5,617,Vedic Philosophy and Spirituality,1,5.5
5,617,Yoga and Meditation,2,11
5,617,Yoga and Meditation,2,12.5
5,617,Yoga and Meditation,2,11.5
5,617,Yoga and Meditation,2,13
5,617,Yoga and Meditation,2,11.5
5,617,Yoga and Meditation,2,12.5
5,634,Architecture and Sculpture,1,10.2
5,634,Architecture and Sculpture,1,9.8
5,634,Architecture and Sculpture,1,16.8
5,634,Architecture and Sculpture,1,11.2
5,634,Architecture and Sculpture,1,10.9
5,634,Architecture and Sculpture,1,14.6
5,634,Architecture and Sculpture,1,12.2
5,634,Architecture and Sculpture,1,15.5
5,634,Architecture and Sculpture,1,15
5,634,Astrology and Astrology,1,11
5,634,Astrology and Astrology,1,6.75
5,634,Astrology and Astrology,1,3.5
5,634,Astrology and Astrology,1,9.25
5,634,Astrology and Astrology,1,12.25
5,634,Astrology and Astrology,1,10.75
5,634,Astrology and Astrology,1,4.75
5,634,Astrology and Astrology,1,5.5
5,634,Ayurveda and Traditional Medicine,2,8
5,634,Ayurveda and Traditional Medicine,2,11.5
5,634,Ayurveda and Traditional Medicine,2,12.25
5,634,Ayurveda and Traditional Medicine,2,8.5
5,634,Ayurveda and Traditional Medicine,2,12
5,634,History and Civilization of India,2,8.25
5,634,History and Civilization of India,2,9.25
5,634,History and Civilization of India,2,7
5,634,Martial Arts and Self-Defense,2,2.9
5,634,Martial Arts and Self-Defense,2,6.1
5,634,Martial Arts and Self-Defense,2,7.3
5,634,Martial Arts and Self-Defense,2,3.5
5,634,Martial Arts and Self-Defense,2,10.7
5,634,Martial Arts and Self-Defense,2,6.3
5,634,Music and Dance,2,12
5,634,Music and Dance,2,11.7
5,634,Music and Dance,2,11.1
5,634,Politics and Diplomacy,2,9.75
5,634,Politics and Diplomacy,2,5.75
5,634,Politics and Diplomacy,2,11.75
5,634,Politics and Diplomacy,2,6.75
5,634,Sanskrit Language and Literature,2,12.7
5,634,Sanskrit Language and Literature,2,14
5,634,Sanskrit Language and Literature,2,14.4
5,634,Sanskrit Language and Literature,2,12.4
5,634,Sanskrit Language and Literature,2,16.4
5,634,Sanskrit Language and Literature,2,14.1
5,634,Vedic Philosophy and Spirituality,1,5
5,634,Vedic Philosophy and Spirituality,1,6.5
5,634,Vedic Philosophy and Spirituality,1,8.5
5,634,Vedic Philosophy and Spirituality,1,6
5,634,Vedic Philosophy and Spirituality,1,10
5,634,Vedic Philosophy and Spirituality,1,5
5,634,Vedic Philosophy and Spirituality,1,9
5,634,Yoga and Meditation,2,12
5,634,Yoga and Meditation,2,13
5,634,Yoga and Meditation,2,11.5
5,634,Yoga and Meditation,2,12.5
5,634,Yoga and Meditation,2,11
5,634,Yoga and Meditation,2,11.5
5,673,Architecture and Sculpture,1,8.1
5,673,Architecture and Sculpture,1,12.5
5,673,Architecture and Sculpture,1,8.3
5,673,Architecture and Sculpture,1,11
5,673,Architecture and Sculpture,1,10.1
5,673,Architecture and Sculpture,1,18.4
5,673,Architecture and Sculpture,1,20
5,673,Architecture and Sculpture,1,16.4
5,673,Architecture and Sculpture,1,9.5
5,673,Astrology and Astrology,1,8.75
5,673,Astrology and Astrology,1,7.5
5,673,Astrology and Astrology,1,9
5,673,Astrology and Astrology,1,4
5,673,Astrology and Astrology,1,8
5,673,Astrology and Astrology,1,9.25
5,673,Astrology and Astrology,1,9
5,673,Astrology and Astrology,1,9.25
5,673,Ayurveda and Traditional Medicine,2,12.25
5,673,Ayurveda and Traditional Medicine,2,9.25
5,673,Ayurveda and Traditional Medicine,2,8.25
5,673,Ayurveda and Traditional Medicine,2,13.25
5,673,Ayurveda and Traditional Medicine,2,14.75
5,673,History and Civilization of India,2,8
5,673,History and Civilization of India,2,8.25
5,673,History and Civilization of India,2,4.5
5,673,Martial Arts and Self-Defense,2,10.4
5,673,Martial Arts and Self-Defense,2,10.2
5,673,Martial Arts and Self-Defense,2,9.2
5,673,Martial Arts and Self-Defense,2,6.6
5,673,Martial Arts and Self-Defense,2,12.3
5,673,Martial Arts and Self-Defense,2,7.2
5,673,Music and Dance,2,10.8
5,673,Music and Dance,2,13.4
5,673,Music and Dance,2,13
5,673,Politics and Diplomacy,2,9.75
5,673,Politics and Diplomacy,2,8.75
5,673,Politics and Diplomacy,2,8
5,673,Politics and Diplomacy,2,3.75
5,673,Politics and Diplomacy,2,7.25
5,673,Sanskrit Language and Literature,2,13.4
5,673,Sanskrit Language and Literature,2,15.5
5,673,Sanskrit Language and Literature,2,12.9
5,673,Sanskrit Language and Literature,2,15.5
5,673,Sanskrit Language and Literature,2,11.9
5,673,Sanskrit Language and Literature,2,10.8
5,673,Vedic Philosophy and Spirituality,1,8.5
5,673,Vedic Philosophy and Spirituality,1,7
5,673,Vedic Philosophy and Spirituality,1,6.5
5,673,Vedic Philosophy and Spirituality,1,8.5
5,673,Vedic Philosophy and Spirituality,1,4.5
5,673,Vedic Philosophy and Spirituality,1,4.5
5,673,Vedic Philosophy and Spirituality,1,8
5,673,Yoga and Meditation,2,13.5
5,673,Yoga and Meditation,2,10.5
5,673,Yoga and Meditation,2,12.5
5,673,Yoga and Meditation,2,13.5
5,673,Yoga and Meditation,2,11.5
5,673,Yoga and Meditation,2,13
5,703,Architecture and Sculpture,1,3.8
5,703,Architecture and Sculpture,1,8.3
5,703,Architecture and Sculpture,1,17.6
5,703,Architecture and Sculpture,1,7.1
5,703,Architecture and Sculpture,1,10.7
5,703,Architecture and Sculpture,1,7.8
5,703,Architecture and Sculpture,1,11.9
5,703,Architecture and Sculpture,1,20
5,703,Architecture and Sculpture,1,10.9
5,703,Astrology and Astrology,1,4.25
5,703,Astrology and Astrology,1,4.5
5,703,Astrology and Astrology,1,7.5
5,703,Astrology and Astrology,1,3
5,703,Astrology and Astrology,1,10.25
5,703,Astrology and Astrology,1,10.5
5,703,Astrology and Astrology,1,11
5,703,Astrology and Astrology,1,14
5,703,Ayurveda and Traditional Medicine,2,15.75
5,703,Ayurveda and Traditional Medicine,2,12
5,703,Ayurveda and Traditional Medicine,2,17.75
5,703,Ayurveda and Traditional Medicine,2,12.5
5,703,Ayurveda and Traditional Medicine,2,9.25
5,703,History and Civilization of India,2,5
5,703,History and Civilization of India,2,6.5
5,703,History and Civilization of India,2,6.25
5,703,Martial Arts and Self-Defense,2,5.1
5,703,Martial Arts and Self-Defense,2,5.4
5,703,Martial Arts and Self-Defense,2,0.5
5,703,Martial Arts and Self-Defense,2,10.1
5,703,Martial Arts and Self-Defense,2,13.5
5,703,Martial Arts and Self-Defense,2,11.3
5,703,Music and Dance,2,13.5
5,703,Music and Dance,2,12.5
5,703,Music and Dance,2,11.1
5,703,Politics and Diplomacy,2,3.25
5,703,Politics and Diplomacy,2,3.25
5,703,Politics and Diplomacy,2,6.25
5,703,Politics and Diplomacy,2,5
5,703,Sanskrit Language and Literature,2,10.7
5,703,Sanskrit Language and Literature,2,11
5,703,Sanskrit Language and Literature,2,12.4
5,703,Sanskrit Language and Literature,2,9.7
5,703,Sanskrit Language and Literature,2,10.5
5,703,Sanskrit Language and Literature,2,13.1
5,703,Vedic Philosophy and Spirituality,1,3.5
5,703,Vedic Philosophy and Spirituality,1,10.5
5,703,Vedic Philosophy and Spirituality,1,10.5
5,703,Vedic Philosophy and Spirituality,1,9.5
5,703,Vedic Philosophy and Spirituality,1,6.5
5,703,Vedic Philosophy and Spirituality,1,8
5,703,Yoga and Meditation,2,11.5
5,703,Yoga and Meditation,2,10.5
5,703,Yoga and Meditation,2,12
5,703,Yoga and Meditation,2,14
5,703,Yoga and Meditation,2,10.5
5,726,Architecture and Sculpture,1,12.9
5,726,Architecture and Sculpture,1,9.9
5,726,Architecture and Sculpture,1,13.2
5,726,Architecture and Sculpture,1,15.9
5,726,Architecture and Sculpture,1,13.1
5,726,Architecture and Sculpture,1,18
5,726,Architecture and Sculpture,1,16.8
5,726,Architecture and Sculpture,1,14.3
5,726,Architecture and Sculpture,1,17.1
5,726,Astrology and Astrology,1,7.5
5,726,Astrology and Astrology,1,7
5,726,Astrology and Astrology,1,7.5
5,726,Astrology and Astrology,1,10.5
5,726,Astrology and Astrology,1,17
5,726,Astrology and Astrology,1,5.75
5,726,Astrology and Astrology,1,10
5,726,Astrology and Astrology,1,14.5
5,726,Ayurveda and Traditional Medicine,2,14.25
5,726,Ayurveda and Traditional Medicine,2,10
5,726,Ayurveda and Traditional Medicine,2,15
5,726,Ayurveda and Traditional Medicine,2,8.5
5,726,Ayurveda and Traditional Medicine,2,10
5,726,History and Civilization of India,2,8.75
5,726,History and Civilization of India,2,6.75
5,726,History and Civilization of India,2,7.25
5,726,Martial Arts and Self-Defense,2,10.9
5,726,Martial Arts and Self-Defense,2,9.1
5,726,Martial Arts and Self-Defense,2,10.2
5,726,Martial Arts and Self-Defense,2,9.6
5,726,Martial Arts and Self-Defense,2,6.2
5,726,Martial Arts and Self-Defense,2,2.6
5,726,Music and Dance,2,12.5
5,726,Music and Dance,2,10.3
5,726,Music and Dance,2,11.1
5,726,Politics and Diplomacy,2,10.5
5,726,Politics and Diplomacy,2,11.25
5,726,Politics and Diplomacy,2,6
5,726,Politics and Diplomacy,2,11.75
5,726,Politics and Diplomacy,2,8.5
5,726,Sanskrit Language and Literature,2,14.3
5,726,Sanskrit Language and Literature,2,11.6
5,726,Sanskrit Language and Literature,2,13.7
5,726,Sanskrit Language and Literature,2,15.4
5,726,Sanskrit Language and Literature,2,12.8
5,726,Vedic Philosophy and Spirituality,1,6.5
5,726,Vedic Philosophy and Spirituality,1,11.5
5,726,Vedic Philosophy and Spirituality,1,2.5
5,726,Vedic Philosophy and Spirituality,1,10
5,726,Vedic Philosophy and Spirituality,1,12
5,726,Vedic Philosophy and Spirituality,1,7
5,726,Vedic Philosophy and Spirituality,1,4
5,726,Yoga and Meditation,2,13
5,726,Yoga and Meditation,2,13
